city,date,temp,o3,dewpoint,pm10,season,yday,month,month_numeric,year
chic,1999/05/12,39,13.9,34.3,NA,Autumn,339,Dec,12,1999
chic,1999/06/12,29,10.39,22.6,11.26,Autumn,340,Dec,12,1999
chic,1999/07/12,33,7.71,29.1,30.22,Autumn,341,Dec,12,1999
chic,1999/08/12,38,6.52,33.5,30.07,Autumn,342,Dec,12,1999
chic,1999/09/12,43,8.43,38.6,56.05,Autumn,343,Dec,12,1999
chic,1999/10/12,31,10.92,23.4,12.97,Autumn,344,Dec,12,1999
chic,1999/11/12,31,8.32,25,21.79,Autumn,345,Dec,12,1999
chic,1999/12/12,35,5.45,30.6,14.73,Autumn,346,Dec,12,1999
chic,12/13/1999,35,11.13,31.2,38.76,Autumn,347,Dec,12,1999
chic,12/14/1999,38,15.03,34.2,16.26,Autumn,348,Dec,12,1999
chic,12/15/1999,36,5.68,33.9,17.6,Autumn,349,Dec,12,1999
chic,12/16/1999,27,7.29,20.3,9.59,Autumn,350,Dec,12,1999
chic,12/17/1999,23,13,17.9,9.73,Autumn,351,Dec,12,1999
chic,12/18/1999,19,10.56,14.6,21.62,Autumn,352,Dec,12,1999
chic,12/19/1999,32,7.75,29.1,30.67,Autumn,353,Dec,12,1999
chic,12/20/1999,21,16.04,11,23.11,Autumn,354,Dec,12,1999
chic,12/21/1999,8,11.04,-1.6,20.73,Autumn,355,Dec,12,1999
chic,12/22/1999,13,7.55,5.8,22.92,Autumn,356,Dec,12,1999
chic,12/23/1999,10,9.44,3.8,35.79,Autumn,357,Dec,12,1999
chic,12/24/1999,14,11.42,4.7,27.72,Autumn,358,Dec,12,1999
chic,12/25/1999,19,10.56,14,42.75,Autumn,359,Dec,12,1999
chic,12/26/1999,28,24.36,14.3,25.43,Autumn,360,Dec,12,1999
chic,12/27/1999,19,15.31,11.6,20.89,Autumn,361,Dec,12,1999
chic,12/28/1999,21,11.37,16.4,12.98,Autumn,362,Dec,12,1999
chic,12/29/1999,36,7.36,30.2,22.02,Autumn,363,Dec,12,1999
chic,12/30/1999,34,12.76,28.9,5.93,Autumn,364,Dec,12,1999
chic,12/31/1999,34,8.92,25.9,22.91,Autumn,365,Dec,12,1999
chic,2000/01/01,42,8.66,32.2,31.38,Winter,1,Jan,1,2000
chic,2000/02/01,48,19,42.3,43.98,Winter,2,Jan,1,2000
chic,2000/03/01,35,13.34,33.7,5,Winter,3,Jan,1,2000
chic,2000/04/01,28,15.29,22.2,10,Winter,4,Jan,1,2000
chic,2000/05/01,20,8.16,16.6,21.96,Winter,5,Jan,1,2000
chic,2000/06/01,34,7.43,25.3,32.94,Winter,6,Jan,1,2000
chic,2000/07/01,25,10.84,13.3,27.25,Winter,7,Jan,1,2000
chic,2000/08/01,37,9.42,28.5,25.01,Winter,8,Jan,1,2000
chic,2000/09/01,39,6.06,38.5,25.88,Winter,9,Jan,1,2000
chic,2000/10/01,42,11.03,34.9,8.89,Winter,10,Jan,1,2000
chic,2000/11/01,33,14.49,21.5,8.91,Winter,11,Jan,1,2000
chic,2000/12/01,31,16.81,21.7,12.04,Winter,12,Jan,1,2000
chic,1/13/2000,25,12.18,18.4,20.67,Winter,13,Jan,1,2000
chic,1/14/2000,20,7.39,14.5,30.37,Winter,14,Jan,1,2000
chic,1/15/2000,34,7.44,24.2,42.63,Winter,15,Jan,1,2000
chic,1/16/2000,31,22.86,19.4,6.73,Winter,16,Jan,1,2000
chic,1/17/2000,22,21.89,12.7,21.72,Winter,17,Jan,1,2000
chic,1/18/2000,25,6.87,20.9,18.77,Winter,18,Jan,1,2000
chic,1/19/2000,21,5.75,15.7,35.54,Winter,19,Jan,1,2000
chic,1/20/2000,10,15.37,2.1,12.81,Winter,20,Jan,1,2000
chic,1/21/2000,5,9.05,-3.2,45.86,Winter,21,Jan,1,2000
chic,1/22/2000,17,8.27,14.5,30,Winter,22,Jan,1,2000
chic,1/23/2000,16,16.89,4.3,18.9,Winter,23,Jan,1,2000
chic,1/24/2000,6,8.84,-0.6,33.87,Winter,24,Jan,1,2000
chic,1/25/2000,17,13.18,8.5,24.4,Winter,25,Jan,1,2000
chic,1/26/2000,15,12.16,5.4,26.73,Winter,26,Jan,1,2000
chic,1/27/2000,20,14.71,11.5,26.65,Winter,27,Jan,1,2000
chic,1/28/2000,21,8.97,14.5,49.72,Winter,28,Jan,1,2000
chic,1/29/2000,24,25.95,19.1,26.86,Winter,29,Jan,1,2000
chic,1/30/2000,28,11.2,23.3,23.89,Winter,30,Jan,1,2000
chic,1/31/2000,20,13.11,14.4,35.12,Winter,31,Jan,1,2000
chic,2000/01/02,25,12.22,16.5,25.8,Winter,32,Feb,2,2000
chic,2000/02/02,21,9.55,16,38.79,Winter,33,Feb,2,2000
chic,2000/03/02,33,11.69,26.7,18.84,Winter,34,Feb,2,2000
chic,2000/04/02,25,14.34,19,13.81,Winter,35,Feb,2,2000
chic,2000/05/02,21,13.6,16.5,20.83,Winter,36,Feb,2,2000
chic,2000/06/02,23,9.19,21.6,38,Winter,37,Feb,2,2000
chic,2000/07/02,26,17.67,23.3,15.81,Winter,38,Feb,2,2000
chic,2000/08/02,22,13.42,21.6,43.81,Winter,39,Feb,2,2000
chic,2000/09/02,41,14.04,30.2,36.77,Winter,40,Feb,2,2000
chic,2000/10/02,35,11.68,32.1,48.79,Winter,41,Feb,2,2000
chic,2000/11/02,24,22.13,13.9,8.8,Winter,42,Feb,2,2000
chic,2000/12/02,24,26.08,14.5,30.68,Winter,43,Feb,2,2000
chic,2/13/2000,30,15.74,26.8,36.74,Winter,44,Feb,2,2000
chic,2/14/2000,26,16.33,22.5,14.6,Winter,45,Feb,2,2000
chic,2/15/2000,31,8.55,28.1,28.64,Winter,46,Feb,2,2000
chic,2/16/2000,28,19.19,19,19.69,Winter,47,Feb,2,2000
chic,2/17/2000,27,18.3,18.6,35.73,Winter,48,Feb,2,2000
chic,2/18/2000,30,26.33,27.8,22.04,Winter,49,Feb,2,2000
chic,2/19/2000,29,23.35,21.7,7.76,Winter,50,Feb,2,2000
chic,2/20/2000,27,24.36,19.7,19.82,Winter,51,Feb,2,2000
chic,2/21/2000,35,12.49,29.1,48.84,Winter,52,Feb,2,2000
chic,2/22/2000,49,10.45,40.3,55.81,Winter,53,Feb,2,2000
chic,2/23/2000,59,27.48,40.6,85.74,Winter,54,Feb,2,2000
chic,2/24/2000,49,17.25,49.9,24.3,Winter,55,Feb,2,2000
chic,2/25/2000,55,17.54,50.3,59.58,Winter,56,Feb,2,2000
chic,2/26/2000,56,26.03,51.7,35.59,Winter,57,Feb,2,2000
chic,2/27/2000,45,24.95,30.7,NA,Winter,58,Feb,2,2000
chic,2/28/2000,43,13.29,26.8,24.69,Winter,59,Feb,2,2000
chic,2/29/2000,54,21.05,34.4,42.59,Winter,60,Feb,2,2000
chic,2000/01/03,46,25.69,32.9,16.71,Winter,61,Mar,3,2000
chic,2000/02/03,33,28.68,23.8,5.53,Winter,62,Mar,3,2000
chic,2000/03/03,35,25.01,24.1,32.63,Winter,63,Mar,3,2000
chic,2000/04/03,46,15.32,30.7,25.79,Winter,64,Mar,3,2000
chic,2000/05/03,52,15.23,36.5,18.84,Winter,65,Mar,3,2000
chic,2000/06/03,51,18.66,32.1,63.99,Winter,66,Mar,3,2000
chic,2000/07/03,66,22.87,49.7,39.43,Winter,67,Mar,3,2000
chic,2000/08/03,67,28.62,50.9,88.97,Winter,68,Mar,3,2000
chic,2000/09/03,46,21.18,32.7,15.9,Winter,69,Mar,3,2000
chic,2000/10/03,30,22.15,21.9,5.85,Winter,70,Mar,3,2000
chic,2000/11/03,30,29.12,19,0.89,Winter,71,Mar,3,2000
chic,2000/12/03,34,17.01,19.3,10.95,Winter,72,Mar,3,2000
chic,3/13/2000,39,8.22,33.4,38.19,Winter,73,Mar,3,2000
chic,3/14/2000,45,16.06,32.6,41.88,Winter,74,Mar,3,2000
chic,3/15/2000,50,18.33,41.9,32.76,Winter,75,Mar,3,2000
chic,3/16/2000,33,37.35,22.3,0.75,Winter,76,Mar,3,2000
chic,3/17/2000,32,35.74,18.5,6.78,Winter,77,Mar,3,2000
chic,3/18/2000,34,22.74,20.8,14.81,Winter,78,Mar,3,2000
chic,3/19/2000,39,15.7,34.1,30.78,Winter,79,Mar,3,2000
chic,3/20/2000,49,15.24,46.4,12.82,Winter,80,Mar,3,2000
chic,3/21/2000,47,3.12,45.3,41.6,Winter,81,Mar,3,2000
chic,3/22/2000,51,8.41,44,52.58,Winter,82,Mar,3,2000
chic,3/23/2000,50,15.46,43.7,66.62,Winter,83,Mar,3,2000
chic,3/24/2000,57,18.92,49,39.67,Winter,84,Mar,3,2000
chic,3/25/2000,53,32.47,32.8,20.71,Winter,85,Mar,3,2000
chic,3/26/2000,52,30.75,31.8,26.77,Winter,86,Mar,3,2000
chic,3/27/2000,47,28.54,31.2,8.02,Winter,87,Mar,3,2000
chic,3/28/2000,39,15.3,31.1,8,Winter,88,Mar,3,2000
chic,3/29/2000,40,18.09,29.3,17.95,Winter,89,Mar,3,2000
chic,3/30/2000,40,22.07,31,31.92,Winter,90,Mar,3,2000
chic,3/31/2000,45,12.26,28.1,53.57,Winter,91,Mar,3,2000
chic,2000/01/04,52,14.2,33.9,49.73,Spring,92,Apr,4,2000
chic,2000/02/04,51,21.89,42.5,36.52,Spring,93,Apr,4,2000
chic,2000/03/04,52,16.81,34.3,29.4,Spring,94,Apr,4,2000
chic,2000/04/04,38,22.54,19.7,8.34,Spring,95,Apr,4,2000
chic,2000/05/04,44,21.07,23.8,68.43,Spring,96,Apr,4,2000
chic,2000/06/04,53,23.21,27.3,77.61,Spring,97,Apr,4,2000
chic,2000/07/04,41,14.06,32.7,21.54,Spring,98,Apr,4,2000
chic,2000/08/04,34,25.54,23,25.7,Spring,99,Apr,4,2000
chic,2000/09/04,45,22.05,26.7,16.88,Spring,100,Apr,4,2000
chic,2000/10/04,37,27.68,28.1,20.9,Spring,101,Apr,4,2000
chic,2000/11/04,34,21.43,33.1,8.89,Spring,102,Apr,4,2000
chic,2000/12/04,39,19.54,25.3,32.43,Spring,103,Apr,4,2000
chic,4/13/2000,49,19.78,28.3,43.68,Spring,104,Apr,4,2000
chic,4/14/2000,58,22.36,42.8,104.42,Spring,105,Apr,4,2000
chic,4/15/2000,56,22.13,46.9,50.39,Spring,106,Apr,4,2000
chic,4/16/2000,44,17.06,40.9,15.49,Spring,107,Apr,4,2000
chic,4/17/2000,41,14.45,38.9,8.39,Spring,108,Apr,4,2000
chic,4/18/2000,48,7.36,42.5,40.62,Spring,109,Apr,4,2000
chic,4/19/2000,52,7.97,48.8,49.28,Spring,110,Apr,4,2000
chic,4/20/2000,53,12.2,50.2,18.21,Spring,111,Apr,4,2000
chic,4/21/2000,44,28.24,35,0.2,Spring,112,Apr,4,2000
chic,4/22/2000,48,20.59,31.4,10.18,Spring,113,Apr,4,2000
chic,4/23/2000,47,31.59,40.3,19.09,Spring,114,Apr,4,2000
chic,4/24/2000,52,33.15,32.6,22.94,Spring,115,Apr,4,2000
chic,4/25/2000,49,34.41,23.4,11,Spring,116,Apr,4,2000
chic,4/26/2000,52,26.75,24.2,29.05,Spring,117,Apr,4,2000
chic,4/27/2000,53,23.2,26.3,86.95,Spring,118,Apr,4,2000
chic,4/28/2000,54,28.33,32.2,61.04,Spring,119,Apr,4,2000
chic,4/29/2000,48,21.7,39.1,7.29,Spring,120,Apr,4,2000
chic,4/30/2000,54,22.73,40,40.32,Spring,121,Apr,4,2000
chic,2000/01/05,57,20.52,49.2,46.55,Spring,122,May,5,2000
chic,2000/02/05,57,24.92,43.1,26.6,Spring,123,May,5,2000
chic,2000/03/05,63,30.54,48.6,59.59,Spring,124,May,5,2000
chic,2000/04/05,72,29.98,58.1,76.49,Spring,125,May,5,2000
chic,2000/05/05,74,32.49,59.3,77.77,Spring,126,May,5,2000
chic,2000/06/05,74,31.01,61.3,38.45,Spring,127,May,5,2000
chic,2000/07/05,71,24.23,65,33.84,Spring,128,May,5,2000
chic,2000/08/05,76,23.7,67.5,100.88,Spring,129,May,5,2000
chic,2000/09/05,59,20.8,55,9.98,Spring,130,May,5,2000
chic,2000/10/05,55,19.42,45,15.03,Spring,131,May,5,2000
chic,2000/11/05,67,19.04,59.9,47.16,Spring,132,May,5,2000
chic,2000/12/05,73,21.79,66.8,40.32,Spring,133,May,5,2000
chic,5/13/2000,53,23.34,38.4,15.33,Spring,134,May,5,2000
chic,5/14/2000,52,30.36,33,14.54,Spring,135,May,5,2000
chic,5/15/2000,57,17.95,35,33.56,Spring,136,May,5,2000
chic,5/16/2000,61,18.2,49.6,43.44,Spring,137,May,5,2000
chic,5/17/2000,61,14.22,56.5,49.39,Spring,138,May,5,2000
chic,5/18/2000,58,27.81,51.8,29.97,Spring,139,May,5,2000
chic,5/19/2000,46,25.2,40.3,NA,Spring,140,May,5,2000
chic,5/20/2000,55,23.16,37.8,15.76,Spring,141,May,5,2000
chic,5/21/2000,57,25.53,48.6,27.79,Spring,142,May,5,2000
chic,5/22/2000,67,18.12,56.4,69.89,Spring,143,May,5,2000
chic,5/23/2000,69,23.38,52,41.98,Spring,144,May,5,2000
chic,5/24/2000,68,32.67,42.2,59.44,Spring,145,May,5,2000
chic,5/25/2000,64,28.66,36.5,54.95,Spring,146,May,5,2000
chic,5/26/2000,61,16.74,48.5,68.92,Spring,147,May,5,2000
chic,5/27/2000,60,31,55.9,26.9,Spring,148,May,5,2000
chic,5/28/2000,55,24.88,52,4.9,Spring,149,May,5,2000
chic,5/29/2000,56,25.1,47.4,6.82,Spring,150,May,5,2000
chic,5/30/2000,65,25.92,61.4,35.95,Spring,151,May,5,2000
chic,5/31/2000,67,13.32,64.8,53.8,Spring,152,May,5,2000
chic,2000/01/06,73,31.65,65.5,59.9,Spring,153,Jun,6,2000
chic,2000/02/06,60,24.99,52.8,21.17,Spring,154,Jun,6,2000
chic,2000/03/06,55,28.95,44.9,8.33,Spring,155,Jun,6,2000
chic,2000/04/06,56,27.62,50.6,14.44,Spring,156,Jun,6,2000
chic,2000/05/06,54,30.36,47,20.66,Spring,157,Jun,6,2000
chic,2000/06/06,60,20.13,41.8,45.34,Spring,158,Jun,6,2000
chic,2000/07/06,64,31.61,46.8,96.38,Spring,159,Jun,6,2000
chic,2000/08/06,78,49.3,59.8,54.46,Spring,160,Jun,6,2000
chic,2000/09/06,77,54.18,57.5,86.58,Spring,161,Jun,6,2000
chic,2000/10/06,80,31.05,67,89.5,Spring,162,Jun,6,2000
chic,2000/11/06,70,15.03,66.8,26.05,Spring,163,Jun,6,2000
chic,2000/12/06,57,8.3,56,10.46,Spring,164,Jun,6,2000
chic,6/13/2000,69,11.75,63.8,32.49,Spring,165,Jun,6,2000
chic,6/14/2000,72,25.59,64.6,42.41,Spring,166,Jun,6,2000
chic,6/15/2000,70,24.93,58.8,20.4,Spring,167,Jun,6,2000
chic,6/16/2000,67,21.58,60.3,24.32,Spring,168,Jun,6,2000
chic,6/17/2000,60,24.94,45.3,15.64,Spring,169,Jun,6,2000
chic,6/18/2000,65,27.92,46.9,8.35,Spring,170,Jun,6,2000
chic,6/19/2000,66,28.97,57,43.35,Spring,171,Jun,6,2000
chic,6/20/2000,74,19.39,68.6,33.33,Spring,172,Jun,6,2000
chic,6/21/2000,74,24.87,58,13.27,Spring,173,Jun,6,2000
chic,6/22/2000,72,27.35,56.2,13.31,Spring,174,Jun,6,2000
chic,6/23/2000,71,23.01,61.7,33.12,Spring,175,Jun,6,2000
chic,6/24/2000,71,21.43,67.5,30.37,Spring,176,Jun,6,2000
chic,6/25/2000,75,28.72,65.1,16.43,Spring,177,Jun,6,2000
chic,6/26/2000,72,20.49,63.9,18.37,Spring,178,Jun,6,2000
chic,6/27/2000,68,18.66,52.6,17.37,Spring,179,Jun,6,2000
chic,6/28/2000,62,8.92,57,NA,Spring,180,Jun,6,2000
chic,6/29/2000,66,18.8,52.3,27.48,Spring,181,Jun,6,2000
chic,6/30/2000,66,19.46,54.7,NA,Spring,182,Jun,6,2000
chic,2000/01/07,71,32.85,61.2,NA,Summer,183,Jul,7,2000
chic,2000/02/07,74,33.89,70,NA,Summer,184,Jul,7,2000
chic,2000/03/07,68,20.34,64.7,NA,Summer,185,Jul,7,2000
chic,2000/04/07,70,26.69,64.5,NA,Summer,186,Jul,7,2000
chic,2000/05/07,76,40.43,65,35.76,Summer,187,Jul,7,2000
chic,2000/06/07,74,36.87,64.2,31.38,Summer,188,Jul,7,2000
chic,2000/07/07,70,22.82,58,26.38,Summer,189,Jul,7,2000
chic,2000/08/07,73,32.08,64,52.38,Summer,190,Jul,7,2000
chic,2000/09/07,81,35.53,70.7,56.38,Summer,191,Jul,7,2000
chic,2000/10/07,73,26.56,68.3,19.38,Summer,192,Jul,7,2000
chic,2000/11/07,69,31.8,64,31.91,Summer,193,Jul,7,2000
chic,2000/12/07,72,35.73,58.1,27.38,Summer,194,Jul,7,2000
chic,7/13/2000,75,31.96,64.5,40.38,Summer,195,Jul,7,2000
chic,7/14/2000,77,31.16,63.4,23.38,Summer,196,Jul,7,2000
chic,7/15/2000,73,26.05,60.1,18.38,Summer,197,Jul,7,2000
chic,7/16/2000,73,21.59,57.7,20.38,Summer,198,Jul,7,2000
chic,7/17/2000,77,21.66,63.4,31.04,Summer,199,Jul,7,2000
chic,7/18/2000,66,20.18,54.3,18.38,Summer,200,Jul,7,2000
chic,7/19/2000,63,18.64,53.9,14.38,Summer,201,Jul,7,2000
chic,7/20/2000,67,16.08,56.3,38.38,Summer,202,Jul,7,2000
chic,7/21/2000,67,15.32,51.1,16.38,Summer,203,Jul,7,2000
chic,7/22/2000,63,16.22,53.9,17.38,Summer,204,Jul,7,2000
chic,7/23/2000,63,16.46,49.7,18.24,Summer,205,Jul,7,2000
chic,7/24/2000,66,29.2,53.6,31.38,Summer,206,Jul,7,2000
chic,7/25/2000,69,30,56.7,45.38,Summer,207,Jul,7,2000
chic,7/26/2000,73,34.1,60.8,84.38,Summer,208,Jul,7,2000
chic,7/27/2000,77,29.94,65.8,64.38,Summer,209,Jul,7,2000
chic,7/28/2000,74,30.63,65.5,28.38,Summer,210,Jul,7,2000
chic,7/29/2000,73,47.24,65.9,33.29,Summer,211,Jul,7,2000
chic,7/30/2000,71,34.43,67.1,17.38,Summer,212,Jul,7,2000
chic,7/31/2000,70,16.3,66.2,22.38,Summer,213,Jul,7,2000
chic,2000/01/08,73,16.34,67.2,32.38,Summer,214,Aug,8,2000
chic,2000/02/08,76,23.92,64.6,31.38,Summer,215,Aug,8,2000
chic,2000/03/08,63,26.84,54.5,4.38,Summer,216,Aug,8,2000
chic,2000/04/08,67,22.23,53.8,32.21,Summer,217,Aug,8,2000
chic,2000/05/08,67,22.19,61.3,40.38,Summer,218,Aug,8,2000
chic,2000/06/08,78,28.1,70.6,36.38,Summer,219,Aug,8,2000
chic,2000/07/08,76,17.05,66.5,19.38,Summer,220,Aug,8,2000
chic,2000/08/08,77,18.42,69.4,30.38,Summer,221,Aug,8,2000
chic,2000/09/08,79,24.54,67,44.38,Summer,222,Aug,8,2000
chic,2000/10/08,74,21.57,62.3,32.58,Summer,223,Aug,8,2000
chic,2000/11/08,71,16.84,60.8,26.38,Summer,224,Aug,8,2000
chic,2000/12/08,71,22.37,61,31.38,Summer,225,Aug,8,2000
chic,8/13/2000,74,24.19,62.5,26.38,Summer,226,Aug,8,2000
chic,8/14/2000,76,28.11,67.9,64.38,Summer,227,Aug,8,2000
chic,8/15/2000,82,37.08,68.8,54.38,Summer,228,Aug,8,2000
chic,8/16/2000,70,19.66,54.9,22.77,Summer,229,Aug,8,2000
chic,8/17/2000,68,20.02,62.3,22.38,Summer,230,Aug,8,2000
chic,8/18/2000,67,21.44,59.5,9.38,Summer,231,Aug,8,2000
chic,8/19/2000,64,16.46,56,11.38,Summer,232,Aug,8,2000
chic,8/20/2000,65,26.16,54,8.38,Summer,233,Aug,8,2000
chic,8/21/2000,67,27.61,56.3,31.38,Summer,234,Aug,8,2000
chic,8/22/2000,76,26.69,67.6,45.74,Summer,235,Aug,8,2000
chic,8/23/2000,76,26.63,69,59.38,Summer,236,Aug,8,2000
chic,8/24/2000,71,24.91,58.5,33.38,Summer,237,Aug,8,2000
chic,8/25/2000,70,23.48,59,75.38,Summer,238,Aug,8,2000
chic,8/26/2000,73,28.77,64.6,59.38,Summer,239,Aug,8,2000
chic,8/27/2000,72,40.86,64.3,16.38,Summer,240,Aug,8,2000
chic,8/28/2000,75,29.96,64.2,43.35,Summer,241,Aug,8,2000
chic,8/29/2000,77,26.56,68.7,50.38,Summer,242,Aug,8,2000
chic,8/30/2000,77,29.22,70.6,66.38,Summer,243,Aug,8,2000
chic,8/31/2000,80,34.96,68.2,66.38,Summer,244,Aug,8,2000
chic,2000/01/09,80,39.32,69,66.38,Summer,245,Sep,9,2000
chic,2000/02/09,79,36.07,67.3,31.38,Summer,246,Sep,9,2000
chic,2000/03/09,77,34.76,66.8,39.02,Summer,247,Sep,9,2000
chic,2000/04/09,66,23.02,55.1,2.38,Summer,248,Sep,9,2000
chic,2000/05/09,63,27.64,45.2,10.38,Summer,249,Sep,9,2000
chic,2000/06/09,61,22.12,48.4,34.38,Summer,250,Sep,9,2000
chic,2000/07/09,74,24.72,60.5,65.38,Summer,251,Sep,9,2000
chic,2000/08/09,75,12.87,66.8,52.38,Summer,252,Sep,9,2000
chic,2000/09/09,76,16.78,67.4,31.23,Summer,253,Sep,9,2000
chic,2000/10/09,78,12.34,70.5,21.38,Summer,254,Sep,9,2000
chic,2000/11/09,75,17.81,67.9,46.38,Summer,255,Sep,9,2000
chic,2000/12/09,63,16.11,52.9,20.38,Summer,256,Sep,9,2000
chic,9/13/2000,63,10.67,49.7,61.38,Summer,257,Sep,9,2000
chic,9/14/2000,65,17.35,52.5,28.38,Summer,258,Sep,9,2000
chic,9/15/2000,56,11.55,40.1,17.24,Summer,259,Sep,9,2000
chic,9/16/2000,56,12.71,41,14.38,Summer,260,Sep,9,2000
chic,9/17/2000,68,26.63,47.7,20.38,Summer,261,Sep,9,2000
chic,9/18/2000,69,22.48,53.2,79.38,Summer,262,Sep,9,2000
chic,9/19/2000,75,38,51.1,91.38,Summer,263,Sep,9,2000
chic,9/20/2000,58,7.86,53,17.38,Summer,264,Sep,9,2000
chic,9/21/2000,54,13.41,40.5,20.57,Summer,265,Sep,9,2000
chic,9/22/2000,58,5.69,51.3,31.38,Summer,266,Sep,9,2000
chic,9/23/2000,63,11.44,58.2,11.38,Summer,267,Sep,9,2000
chic,9/24/2000,53,21.4,46.2,0.38,Summer,268,Sep,9,2000
chic,9/25/2000,49,16.25,40.2,5.38,Summer,269,Sep,9,2000
chic,9/26/2000,56,9.55,41.2,33.38,Summer,270,Sep,9,2000
chic,9/27/2000,59,14.27,46.6,27.35,Summer,271,Sep,9,2000
chic,9/28/2000,55,13.93,41.1,17.38,Summer,272,Sep,9,2000
chic,9/29/2000,61,10.46,42.1,56.38,Summer,273,Sep,9,2000
chic,9/30/2000,65,23.49,48.1,67.38,Summer,274,Sep,9,2000
chic,2000/01/10,72,46.53,50.7,91.38,Autumn,275,Oct,10,2000
chic,2000/02/10,69,28.58,53.8,54.38,Autumn,276,Oct,10,2000
chic,2000/03/10,59,14.48,49.7,35.08,Autumn,277,Oct,10,2000
chic,2000/04/10,57,28.23,47.1,8.38,Autumn,278,Oct,10,2000
chic,2000/05/10,52,16.85,48.2,13.38,Autumn,279,Oct,10,2000
chic,2000/06/10,41,14.07,29.4,6.38,Autumn,280,Oct,10,2000
chic,2000/07/10,40,10.92,26.7,6.38,Autumn,281,Oct,10,2000
chic,2000/08/10,39,12.23,26.6,1.38,Autumn,282,Oct,10,2000
chic,2000/09/10,44,7.79,25.9,23.18,Autumn,283,Oct,10,2000
chic,2000/10/10,49,7.67,27,33.38,Autumn,284,Oct,10,2000
chic,2000/11/10,53,8.99,30.2,67.38,Autumn,285,Oct,10,2000
chic,2000/12/10,58,19.41,36.3,120.38,Autumn,286,Oct,10,2000
chic,10/13/2000,66,28.34,39.6,125.38,Autumn,287,Oct,10,2000
chic,10/14/2000,67,24.59,49.3,70.38,Autumn,288,Oct,10,2000
chic,10/15/2000,55,16.84,47.6,23.88,Autumn,289,Oct,10,2000
chic,10/16/2000,51,16.38,46.6,37.38,Autumn,290,Oct,10,2000
chic,10/17/2000,52,10.86,45.5,37.38,Autumn,291,Oct,10,2000
chic,10/18/2000,54,9.25,45.7,75.38,Autumn,292,Oct,10,2000
chic,10/19/2000,62,12.8,47.3,57.38,Autumn,293,Oct,10,2000
chic,10/20/2000,66,22.31,49.1,78.38,Autumn,294,Oct,10,2000
chic,10/21/2000,58,20.75,50.3,43.89,Autumn,295,Oct,10,2000
chic,10/22/2000,59,10.92,51.8,40.38,Autumn,296,Oct,10,2000
chic,10/23/2000,65,3.19,60.5,66.38,Autumn,297,Oct,10,2000
chic,10/24/2000,63,9.69,60.3,33.38,Autumn,298,Oct,10,2000
chic,10/25/2000,62,11.08,57.9,36.38,Autumn,299,Oct,10,2000
chic,10/26/2000,68,17.37,58.3,76.38,Autumn,300,Oct,10,2000
chic,10/27/2000,61,14.36,53.4,32.21,Autumn,301,Oct,10,2000
chic,10/28/2000,50,23.11,41.4,3.38,Autumn,302,Oct,10,2000
chic,10/29/2000,46,15.56,36.8,18.38,Autumn,303,Oct,10,2000
chic,10/30/2000,50,10.37,32.7,25.38,Autumn,304,Oct,10,2000
chic,10/31/2000,59,4.71,37.6,43.38,Autumn,305,Oct,10,2000
chic,2000/01/11,63,9.09,44.6,42.38,Autumn,306,Nov,11,2000
chic,2000/02/11,55,7.17,48.6,37.15,Autumn,307,Nov,11,2000
chic,2000/03/11,48,9.3,34.8,21.38,Autumn,308,Nov,11,2000
chic,2000/04/11,46,8.19,31.4,29.38,Autumn,309,Nov,11,2000
chic,2000/05/11,46,15.27,31,32.38,Autumn,310,Nov,11,2000
chic,2000/06/11,49,20.14,38,30.38,Autumn,311,Nov,11,2000
chic,2000/07/11,49,5.87,41.9,10.38,Autumn,312,Nov,11,2000
chic,2000/08/11,40,3.77,31.5,21.49,Autumn,313,Nov,11,2000
chic,2000/09/11,39,6.47,37,6.38,Autumn,314,Nov,11,2000
chic,2000/10/11,37,4.84,31.6,10.38,Autumn,315,Nov,11,2000
chic,2000/11/11,38,6.12,32.1,17.38,Autumn,316,Nov,11,2000
chic,2000/12/11,45,6.95,37.3,10.38,Autumn,317,Nov,11,2000
chic,11/13/2000,36,5.08,29.7,11.38,Autumn,318,Nov,11,2000
chic,11/14/2000,32,7.87,26.4,17.24,Autumn,319,Nov,11,2000
chic,11/15/2000,31,7.77,23.6,31.38,Autumn,320,Nov,11,2000
chic,11/16/2000,36,5.39,29.2,26.38,Autumn,321,Nov,11,2000
chic,11/17/2000,30,10.08,20.8,7.38,Autumn,322,Nov,11,2000
chic,11/18/2000,27,12.49,18.3,29.38,Autumn,323,Nov,11,2000
chic,11/19/2000,30,11.98,22,17.38,Autumn,324,Nov,11,2000
chic,11/20/2000,24,10.9,17.9,23.57,Autumn,325,Nov,11,2000
chic,11/21/2000,19,11.36,8,22.38,Autumn,326,Nov,11,2000
chic,11/22/2000,22,6.14,11,31.38,Autumn,327,Nov,11,2000
chic,11/23/2000,29,5.4,17,33.38,Autumn,328,Nov,11,2000
chic,11/24/2000,32,5.06,19.2,36.38,Autumn,329,Nov,11,2000
chic,11/25/2000,38,8.76,32.6,30.38,Autumn,330,Nov,11,2000
chic,11/26/2000,39,2.5,36.6,27.24,Autumn,331,Nov,11,2000
chic,11/27/2000,34,2.39,30.5,36.38,Autumn,332,Nov,11,2000
chic,11/28/2000,34,4.3,29.7,25.38,Autumn,333,Nov,11,2000
